pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1712890545173 1712890545198 25 328796.200000 3463304.230000 -1.185515 5.940000
1712890545223 1712890545246 23 328796.350000 3463303.900000 -1.185515 5.940000
1712890545273 1712890545297 24 328796.390000 3463303.790000 -1.185515 5.940000
1712890545323 1712890545347 24 328796.580000 3463303.350000 -1.172207 5.940000
1712890545373 1712890545400 27 328796.700000 3463303.080000 -1.172207 5.940000
1712890545424 1712890545446 22 328796.840000 3463302.750000 -1.172207 5.960000
1712890545474 1712890545498 24 328796.910000 3463302.590000 -1.172207 5.960000
1712890545524 1712890545543 19 328797.090000 3463302.200000 -1.161298 5.960000
1712890545574 1712890545598 24 328797.160000 3463302.040000 -1.161298 5.940000
1712890545624 1712890545648 24 328797.310000 3463301.710000 -1.161298 5.940000
1712890545674 1712890545698 24 328797.440000 3463301.440000 -1.161298 5.940000
1712890545724 1712890545749 25 328797.570000 3463301.170000 -1.149081 5.960000
1712890545775 1712890545798 23 328797.710000 3463300.840000 -1.149081 5.960000
1712890545825 1712890545848 23 328797.840000 3463300.570000 -1.149081 5.960000
1712890545875 1712890545898 23 328797.970000 3463300.300000 -1.149081 5.940000
1712890545925 1712890545949 24 328798.120000 3463299.980000 -1.135555 5.940000
1712890545975 1712890546007 32 328798.220000 3463299.750000 -1.135555 5.960000
1712890546025 1712890546043 18 328798.300000 3463299.600000 -1.135555 5.960000
1712890546075 1712890546092 17 328798.460000 3463299.270000 -1.135555 5.940000
1712890546126 1712890546143 17 328798.560000 3463299.060000 -1.135555 5.940000
1712890546176 1712890546191 15 328798.740000 3463298.680000 -1.127701 5.920000
1712890546226 1712890546249 23 328798.850000 3463298.470000 -1.127701 5.920000
1712890546276 1712890546300 24 328798.980000 3463298.200000 -1.127701 5.920000
1712890546326 1712890546350 24 328799.120000 3463297.880000 -1.122029 5.900000
1712890546376 1712890546410 34 328799.280000 3463297.550000 -1.122029 5.880000
1712890546426 1712890546445 19 328799.380000 3463297.340000 -1.122029 5.880000
1712890546477 1712890546502 25 328799.540000 3463297.030000 -1.122029 5.840000
1712890546527 1712890546547 20 328799.640000 3463296.810000 -1.114175 5.840000
1712890546577 1712890546601 24 328799.810000 3463296.450000 -1.114175 5.840000
1712890546627 1712890546644 17 328799.860000 3463296.330000 -1.114175 5.840000
1712890546677 1712890546711 34 328799.990000 3463296.080000 -1.114175 5.840000
1712890546727 1712890546748 21 328800.090000 3463295.860000 -1.114175 5.820000
1712890546777 1712890546801 24 328800.250000 3463295.550000 -1.111775 5.820000
1712890546828 1712890546851 23 328800.390000 3463295.230000 -1.111775 5.820000
1712890546878 1712890546904 26 328800.550000 3463294.910000 -1.111775 5.820000
1712890546928 1712890546958 30 328800.650000 3463294.710000 -1.108502 5.800000
1712890546978 1712890546998 20 328800.830000 3463294.340000 -1.108502 5.760000
1712890547028 1712890547048 20 328800.930000 3463294.130000 -1.108502 5.760000
1712890547078 1712890547096 18 328801.010000 3463293.990000 -1.108502 5.740000
1712890547128 1712890547147 19 328801.130000 3463293.730000 -1.108502 5.720000
1712890547179 1712890547195 16 328801.210000 3463293.570000 -1.101957 5.720000
1712890547229 1712890547248 19 328801.420000 3463293.160000 -1.101957 5.720000
1712890547279 1712890547302 23 328801.560000 3463292.860000 -1.101957 5.700000
1712890547329 1712890547352 23 328801.690000 3463292.600000 -1.101085 5.660000
1712890547379 1712890547399 20 328801.820000 3463292.340000 -1.101085 5.660000
1712890547429 1712890547447 18 328801.980000 3463292.040000 -1.101085 5.620000
1712890547479 1712890547504 25 328802.110000 3463291.800000 -1.101085 5.620000
1712890547530 1712890547554 24 328802.240000 3463291.550000 -1.089740 5.600000
1712890547580 1712890547600 20 328802.240000 3463291.550000 -1.089740 5.580000
1712890547630 1712890547651 21 328802.470000 3463291.090000 -1.089740 5.560000
1712890547680 1712890547697 17 328802.570000 3463290.900000 -1.089740 5.560000
1712890547730 1712890547750 20 328802.730000 3463290.600000 -1.087995 5.560000
1712890547780 1712890547800 20 328802.880000 3463290.310000 -1.087995 5.540000
1712890547831 1712890547846 15 328802.960000 3463290.160000 -1.087995 5.500000
1712890547881 1712890547904 23 328803.130000 3463289.820000 -1.087995 5.500000
1712890547931 1712890547952 21 328803.290000 3463289.520000 -1.080141 5.500000
1712890547981 1712890548002 21 328803.420000 3463289.280000 -1.080141 5.500000
1712890548031 1712890548050 19 328803.520000 3463289.090000 -1.080141 5.460000
1712890548081 1712890548098 17 328803.630000 3463288.900000 -1.080141 5.460000
1712890548131 1712890548148 17 328803.730000 3463288.710000 -1.071632 5.420000
1712890548182 1712890548201 19 328803.860000 3463288.470000 -1.071632 5.400000
1712890548232 1712890548259 27 328804.020000 3463288.180000 -1.071632 5.400000
1712890548282 1712890548300 18 328804.120000 3463287.990000 -1.071632 5.380000
1712890548332 1712890548350 18 328804.310000 3463287.670000 -1.064433 5.340000
1712890548382 1712890548405 23 328804.440000 3463287.430000 -1.064433 5.320000
1712890548432 1712890548450 18 328804.600000 3463287.150000 -1.064433 5.300000
1712890548483 1712890548500 17 328804.720000 3463286.920000 -1.064433 5.300000
1712890548533 1712890548558 25 328804.800000 3463286.780000 -1.060506 5.280000
1712890548583 1712890548606 23 328804.900000 3463286.600000 -1.060506 5.220000
1712890548633 1712890548653 20 328805.030000 3463286.370000 -1.060506 5.220000
1712890548683 1712890548704 21 328805.220000 3463286.060000 -1.060506 5.180000
1712890548733 1712890548762 29 328805.340000 3463285.830000 -1.055924 5.140000
1712890548783 1712890548808 25 328805.460000 3463285.610000 -1.055924 5.120000
1712890548834 1712890548862 28 328805.620000 3463285.340000 -1.055924 5.120000
1712890548884 1712890548904 20 328805.750000 3463285.120000 -1.055924 5.100000
1712890548934 1712890548951 17 328805.840000 3463284.980000 -1.046107 5.080000
1712890548984 1712890549002 18 328805.980000 3463284.710000 -1.046107 5.060000
1712890549034 1712890549050 16 328806.170000 3463284.410000 -1.046107 5.060000
1712890549085 1712890549102 17 328806.300000 3463284.200000 -1.046107 5.040000
1712890549135 1712890549158 23 328806.430000 3463283.970000 -1.036289 5.040000
1712890549185 1712890549209 24 328806.430000 3463283.970000 -1.036289 5.020000
1712890549235 1712890549262 27 328806.590000 3463283.720000 -1.036289 5.000000
1712890549285 1712890549302 17 328806.760000 3463283.410000 -1.036289 5.000000
1712890549335 1712890549351 16 328806.870000 3463283.250000 -1.027126 4.980000
1712890549385 1712890549404 19 328807.060000 3463282.950000 -1.027126 4.940000
1712890549436 1712890549455 19 328807.130000 3463282.830000 -1.027126 4.920000
1712890549486 1712890549509 23 328807.320000 3463282.540000 -1.027126 4.900000
1712890549536 1712890549559 23 328807.450000 3463282.330000 -1.018400 4.880000
1712890549586 1712890549610 24 328807.620000 3463282.080000 -1.018400 4.880000
1712890549636 1712890549659 23 328807.750000 3463281.880000 -1.018400 4.880000
1712890549686 1712890549711 25 328807.900000 3463281.640000 -1.001819 4.840000
1712890549737 1712890549760 23 328807.990000 3463281.520000 -1.001819 4.820000
1712890549787 1712890549807 20 328808.130000 3463281.320000 -1.001819 4.800000
1712890549837 1712890549862 25 328808.230000 3463281.160000 -1.001819 4.780000
1712890549887 1712890549911 24 328808.430000 3463280.880000 -0.991129 4.740000
1712890549937 1712890549962 25 328808.430000 3463280.880000 -0.991129 4.740000
1712890549987 1712890550012 25 328808.560000 3463280.690000 -0.991129 4.740000
1712890550038 1712890550061 23 328808.660000 3463280.530000 -0.991129 4.720000
1712890550088 1712890550110 22 328808.850000 3463280.260000 -0.991129 4.700000
1712890550138 1712890550162 24 328808.990000 3463280.070000 -0.973021 4.700000
1712890550188 1712890550212 24 328809.120000 3463279.880000 -0.973021 4.660000
1712890550238 1712890550261 23 328809.180000 3463279.800000 -0.973021 4.640000
1712890550288 1712890550313 25 328809.290000 3463279.660000 -0.973021 4.640000
1712890550338 1712890550356 18 328809.490000 3463279.400000 -0.973021 4.600000
1712890550389 1712890550414 25 328809.650000 3463279.190000 -0.961022 4.580000
1712890550439 1712890550463 24 328809.770000 3463279.040000 -0.961022 4.560000
1712890550489 1712890550513 24 328809.940000 3463278.830000 -0.961022 4.560000
1712890550539 1712890550562 23 328810.110000 3463278.610000 -0.938333 4.540000
1712890550589 1712890550611 22 328810.260000 3463278.430000 -0.938333 4.520000
1712890550639 1712890550671 32 328810.370000 3463278.300000 -0.938333 4.520000
1712890550689 1712890550706 17 328810.500000 3463278.160000 -0.938333 4.500000
1712890550740 1712890550762 22 328810.610000 3463278.030000 -0.938333 4.480000
1712890550790 1712890550816 26 328810.810000 3463277.790000 -0.913680 4.480000
1712890550840 1712890550864 24 328810.960000 3463277.620000 -0.913680 4.460000
1712890550890 1712890550914 24 328811.150000 3463277.430000 -0.913680 4.440000
1712890550940 1712890550963 23 328811.300000 3463277.260000 -0.882046 4.440000
1712890550990 1712890551016 26 328811.460000 3463277.110000 -0.882046 4.420000
1712890551040 1712890551065 25 328811.580000 3463276.980000 -0.882046 4.420000
1712890551091 1712890551116 25 328811.810000 3463276.770000 -0.882046 4.400000
1712890551141 1712890551166 25 328811.960000 3463276.620000 -0.844739 4.400000
1712890551191 1712890551216 25 328812.120000 3463276.460000 -0.844739 4.440000
1712890551241 1712890551265 24 328812.230000 3463276.370000 -0.844739 4.400000
1712890551291 1712890551314 23 328812.400000 3463276.240000 -0.844739 4.400000
1712890551341 1712890551365 24 328812.590000 3463276.070000 -0.805906 4.400000
1712890551391 1712890551415 24 328812.760000 3463275.920000 -0.805906 4.400000
1712890551442 1712890551465 23 328812.940000 3463275.780000 -0.805906 4.380000
1712890551492 1712890551515 23 328813.150000 3463275.630000 -0.805906 4.380000
1712890551542 1712890551565 23 328813.330000 3463275.500000 -0.758346 4.380000
1712890551592 1712890551616 24 328813.470000 3463275.390000 -0.758346 4.380000
1712890551642 1712890551666 24 328813.680000 3463275.240000 -0.758346 4.380000
1712890551692 1712890551716 24 328813.900000 3463275.090000 -0.758346 4.380000
1712890551742 1712890551766 24 328814.050000 3463275.000000 -0.711222 4.380000
1712890551793 1712890551815 22 328814.240000 3463274.880000 -0.711222 4.380000
1712890551843 1712890551865 22 328814.350000 3463274.810000 -0.711222 4.380000
1712890551893 1712890551916 23 328814.580000 3463274.670000 -0.711222 4.380000
1712890551943 1712890551967 24 328814.770000 3463274.560000 -0.662571 4.380000
1712890551993 1712890552017 24 328814.770000 3463274.560000 -0.662571 4.380000
1712890552043 1712890552067 24 328815.190000 3463274.330000 -0.662571 4.400000
1712890552093 1712890552117 24 328815.390000 3463274.230000 -0.662571 4.400000
1712890552144 1712890552171 27 328815.590000 3463274.130000 -0.609774 4.400000
1712890552194 1712890552216 22 328815.750000 3463274.050000 -0.609774 4.400000
1712890552244 1712890552265 21 328815.950000 3463273.960000 -0.609774 4.400000
1712890552294 1712890552310 16 328816.230000 3463273.830000 -0.609774 4.400000
1712890552344 1712890552363 19 328816.360000 3463273.780000 -0.557633 4.400000
1712890552394 1712890552413 19 328816.520000 3463273.710000 -0.557633 4.420000
1712890552444 1712890552464 20 328816.760000 3463273.620000 -0.557633 4.400000
1712890552495 1712890552510 15 328817.010000 3463273.510000 -0.557633 4.440000
1712890552545 1712890552562 17 328817.180000 3463273.450000 -0.503964 4.440000
1712890552595 1712890552619 24 328817.430000 3463273.360000 -0.503964 4.440000
1712890552645 1712890552664 19 328817.680000 3463273.280000 -0.503964 4.440000
1712890552695 1712890552719 24 328817.890000 3463273.210000 -0.503964 4.440000
1712890552745 1712890552768 23 328818.110000 3463273.150000 -0.449204 4.440000
1712890552795 1712890552819 24 328818.280000 3463273.090000 -0.449204 4.440000
1712890552846 1712890552869 23 328818.570000 3463273.020000 -0.449204 4.460000
1712890552896 1712890552918 22 328818.790000 3463272.960000 -0.449204 4.460000
1712890552946 1712890552968 22 328819.020000 3463272.900000 -0.399244 4.460000
1712890552996 1712890553019 23 328819.240000 3463272.850000 -0.399244 4.480000
1712890553046 1712890553070 24 328819.320000 3463272.840000 -0.399244 4.480000
1712890553096 1712890553119 23 328819.590000 3463272.780000 -0.399244 4.480000
1712890553146 1712890553170 24 328819.810000 3463272.740000 -0.334231 4.480000
1712890553196 1712890553217 21 328820.030000 3463272.710000 -0.334231 4.480000
1712890553247 1712890553269 22 328820.300000 3463272.660000 -0.334231 4.500000
1712890553297 1712890553321 24 328820.530000 3463272.630000 -0.334231 4.540000
1712890553347 1712890553370 23 328820.750000 3463272.610000 -0.286670 4.540000
1712890553397 1712890553428 31 328820.980000 3463272.570000 -0.286670 4.540000
1712890553447 1712890553466 19 328821.250000 3463272.540000 -0.286670 4.580000
1712890553497 1712890553522 25 328821.480000 3463272.530000 -0.286670 4.600000
1712890553547 1712890553571 24 328821.720000 3463272.500000 -0.224929 4.600000
1712890553598 1712890553621 23 328821.900000 3463272.500000 -0.224929 4.600000
1712890553648 1712890553671 23 328822.220000 3463272.480000 -0.224929 4.640000
1712890553698 1712890553722 24 328822.410000 3463272.480000 -0.224929 4.640000
1712890553748 1712890553764 16 328822.540000 3463272.480000 -0.169079 4.640000
1712890553798 1712890553821 23 328822.830000 3463272.460000 -0.169079 4.640000
1712890553848 1712890553872 24 328823.010000 3463272.470000 -0.169079 4.640000
1712890553899 1712890553922 23 328823.300000 3463272.480000 -0.169079 4.640000
1712890553949 1712890553972 23 328823.570000 3463272.480000 -0.114101 4.660000
1712890553999 1712890554022 23 328823.810000 3463272.490000 -0.114101 4.660000
1712890554049 1712890554072 23 328824.100000 3463272.510000 -0.114101 4.680000
1712890554099 1712890554123 24 328824.320000 3463272.530000 -0.114101 4.680000
1712890554149 1712890554172 23 328824.560000 3463272.550000 -0.061959 4.700000
1712890554199 1712890554223 24 328824.850000 3463272.570000 -0.061959 4.720000
1712890554250 1712890554272 22 328825.090000 3463272.600000 -0.061959 4.740000
1712890554300 1712890554324 24 328825.230000 3463272.620000 -0.061959 4.740000
1712890554350 1712890554374 24 328825.470000 3463272.660000 -0.005454 4.780000
1712890554400 1712890554423 23 328825.710000 3463272.690000 -0.005454 4.780000
1712890554450 1712890554474 24 328825.760000 3463272.700000 -0.005454 4.820000
1712890554501 1712890554524 23 328826.090000 3463272.760000 -0.005454 4.860000
1712890554551 1712890554575 24 328826.420000 3463272.840000 0.051051 4.860000
1712890554601 1712890554626 25 328826.660000 3463272.890000 0.051051 4.880000
1712890554651 1712890554676 25 328826.950000 3463272.950000 0.051051 4.880000
1712890554701 1712890554726 25 328827.190000 3463273.010000 0.109519 4.880000
1712890554751 1712890554776 25 328827.470000 3463273.090000 0.109519 4.900000
1712890554802 1712890554824 22 328827.710000 3463273.160000 0.109519 4.920000
1712890554852 1712890554875 23 328827.850000 3463273.200000 0.109519 4.940000
1712890554902 1712890554926 24 328828.180000 3463273.310000 0.168642 4.960000
1712890554952 1712890554975 23 328828.180000 3463273.310000 0.168642 4.980000
1712890555002 1712890555026 24 328828.510000 3463273.410000 0.168642 5.000000
1712890555052 1712890555072 20 328828.850000 3463273.540000 0.168642 5.020000
1712890555102 1712890555119 17 328829.080000 3463273.620000 0.168642 5.040000
1712890555153 1712890555169 16 328829.310000 3463273.720000 0.223838 5.060000
1712890555203 1712890555226 23 328829.550000 3463273.820000 0.223838 5.060000
1712890555253 1712890555277 24 328829.780000 3463273.920000 0.223838 5.080000
1712890555303 1712890555326 23 328830.060000 3463274.050000 0.287325 5.080000
